col1	col2_9.967747721864571	col3_10.112795195702203	col4_9.990789009236355	col5_10.035957269515954	col6_10.09589949605572	col7_10.067331444593002	col8_9.93875796760222	col9_9.998750597215803	col10_10.02049171252626	col11	col12	col13	col14	col15	col16	col17	col18	col19	col20
29	9.93382361893135	12.60549494373591	10.701260541369596	8.69342849856075	10.001926019461607	10.660179592901171	8.797966113903826	9.392234378234825	10.6076329481681	abacus	abrogate	Abernathy	accord	Accra	abscond	aback	abscond	accurate	May 01, 2014
30	9.658496340280454	9.1547080724013	11.11216624783434	8.90203789671185	8.943515648770912	7.428937554514606	10.037686561230153	7.696015189920629	7.377040235472128	Abigail	abolish	abed	acerbity	abeyant	abbe	abdomen	Abbott	accent	December 07, 2014
31	12.578925818454106	10.234380835374758	13.470223940617332	8.276921809537965	8.847155993495786	11.29966541984753	10.05775855608241	8.033774867532022	10.674520419165885	abrupt	abominable	Abbott	abide	Achaean	aboard	abbot	acerbity	aboveboard	April 22, 2014
32	5.8004227086607445	8.03020227496666	8.257391159430442	13.78639972729683	8.69131089167492	7.88934273076275	9.739188714712384	8.041338894779331	11.35592700883519	abovementioned	abovementioned	AC	Abelian	acerbic	AC	absolve	accurate	absentia	July 27, 2014
33	11.69997386748888	11.935878902074851	11.298066522061964	13.938264722582351	8.83450980786271	10.97364902972705	9.821775480710196	6.7297561001998325	7.807595989922138	ABA	abalone	accrual	abrogate	Aaron	abdominal	accord	Abigail	accord	February 24, 2014
34	9.864409480941756	14.294195910259258	8.842029491263649	8.78912568648647	11.046230609724923	12.95845131953175	9.07369112055717	15.039143267040739	10.359687858277821	accelerometer	accompany	AAAS	ace	absurd	Abelson	accident	abbas	accelerometer	March 29, 2014
35	12.172982419670404	10.12621340480386	7.618065746545984	9.563566561170365	11.861439352830603	12.90645297757081	7.543550593106241	8.264649733325502	5.994498767505322	abate	acculturate	abc	abscond	accipiter	abysmal	abode	absolute	Abidjan	January 24, 2014
36	10.26546044186667	12.724053866706974	8.697652308280425	7.229488722122518	10.636447578603159	14.67812969374532	9.615115517590196	9.17905850600965	10.94803876925242	Abelson	accurate	abundant	abate	ache	aboveboard	aborigine	Ababa	ablution	July 27, 2014
37	9.188358192531231	10.804416204095316	8.766361611372362	9.2668389917111	8.889849940772208	9.400108946839666	11.198095825623026	10.010764874796825	11.12008202550708	Acapulco	account	aardvark	absent	abandon	abreast	abacus	Achaean	abbey	May 20, 2014
38	8.005026574591074	14.10495279826425	11.309551591213964	13.050445880962798	10.383407341590578	6.914137463631308	8.28071309268536	9.836236239721417	7.83435066185398	abstention	ache	acanthus	abrade	Accra	AAAS	accentual	Acapulco	able	August 15, 2014
39	10.483799833723504	14.426822464130252	10.895750312438912	9.49064048381816	9.935535904484334	11.499693479362525	8.469241739898164	10.843279909488922	7.748784612842354	accessible	Abraham	absurd	abound	Abe	Abramson	accentual	abrade	abdicate	February 28, 2014
40	11.810107157603632	10.206976036813517	8.927941837664768	11.05825635493612	10.136025707109665	9.296919074643574	11.362242646143345	11.89892805583043	8.406535514574994	abbe	aborigine	Abelson	Abe	abolish	Abyssinia	Abidjan	accurate	accompaniment	October 13, 2014
41	9.466157628072967	10.568089933916966	10.948394705518403	8.030368068739424	10.39565736003268	12.27899811767583	11.56492288715578	7.583248968445655	10.208526678535419	accusatory	absinthe	accuse	abetted	aborigine	abash	abominable	accompany	abuse	February 24, 2014
42	15.758785506480331	8.395541977490609	11.461823321378077	10.232168528983259	9.425491722903253	12.759458087342804	9.941601738531263	11.944538895769185	11.09401861249258	abscond	acetaminophen	abnormal	abuse	abeyance	accentuate	abhorrent	acknowledgeable	ABA	February 25, 2014
43	9.828130345832115	11.320801808841582	8.6192241776987	11.527893132567192	10.427758763265182	10.723021969849464	9.54406672061641	5.277551276410064	14.469999624842707	abscissae	academic	Abel	abbas	absorb	accretion	accipiter	ablate	accolade	August 05, 2014
44	13.939795299922988	10.172430035684286	9.778031585242461	10.274876243114248	15.550656801251812	10.184561948020402	11.14194496883198	10.005936206704193	6.553644744082024	abrasive	accompanist	accordant	abutting	accessible	ABA	abase	abstract	abolition	June 26, 2014
45	11.881620495446954	12.071318382623346	12.226120320298856	11.610560171308265	4.228560316858974	9.117365980751297	10.112744541696026	11.331263527181585	10.669425504827446	accessory	accomplish	academy	acid	absolute	accomplish	accreditation	Abelson	abhor	May 30, 2014
46	9.674811916046778	11.342808122274512	9.063658117400848	11.656526032278519	9.37731808541958	10.910807018659153	9.944746836435334	10.073950738334965	9.39738739548246	acetic	ace	acetylene	acceptor	acanthus	Abraham	abrogate	Abbott	accusative	March 07, 2014
47	9.622164338630485	7.51498259733533	9.7738798726512	9.963225338304447	9.99950848477944	10.291281440628413	10.240201491235064	11.19757554520444	10.96628906203687	abstention	absorb	acacia	abstract	Abe	accede	accreditation	abrogate	acidify	April 19, 2014
48	11.102135331443947	10.299915520509119	12.935743687064353	8.790577891959988	9.111714655448017	11.95927789267711	12.885412824891981	9.738084509312209	10.711821557284205	acceptor	abbe	accessible	academic	academic	abbot	AAAS	abbas	Abbott	November 01, 2014
49	11.274089202267257	10.33605529028325	11.295714386600267	12.683607806681087	10.099310126407511	9.31474460851968	9.178108570205916	11.497109975256384	9.732443889599438	acetic	aborigine	abdicate	acculturate	abhor	abduct	able	AAA	abduct	October 11, 2014
50	7.398363289587098	11.369123612552631	11.227666076584184	7.833743225651245	9.927508181817831	9.883578348984269	9.697600265127146	9.755063469281366	8.661709155288259	Ackerman	abound	abc	accept	accidental	Abbott	about	aborigine	Abe	June 28, 2014
51	10.724146216295876	12.796523165161798	12.459777581110854	9.616371965677834	9.060103049763322	13.397473588426358	11.001809104730036	10.804369475961444	7.554648991971439	abbreviate	accuracy	Abyssinia	accessory	accountant	abound	Achaean	acclimate	abstract	May 09, 2014
52	13.08295813216984	10.153878682900816	9.806761755849097	8.490153847721295	10.0793776193746	7.761924650275565	9.331336118029652	9.293421419715004	12.80381260343487	absurdum	aberrate	abreast	Achaean	Abyssinia	abut	abetting	acetic	abetted	October 05, 2014
53	10.497144147536298	8.50521404226123	13.991039978259382	6.569035429317436	10.371826744827217	13.142724601833157	9.737717040872832	14.736846797909388	10.635254330657839	abbey	absurdum	accipiter	abuse	accredit	absentminded	accept	abolish	abdomen	August 25, 2014
54	12.301237367197263	12.182407955040773	10.844015170464994	14.13480132592553	7.490763873865111	10.85651644859696	14.48404710801469	13.62556460910853	10.828099351396157	abscess	able	Ackerman	abscond	accede	abuilding	absorption	account	abut	November 11, 2014
55	10.824028046326418	10.863202240944895	9.219745325528185	7.666794872087477	9.6447247993692	11.892457766787942	8.135260030961273	9.237705832987585	7.519116505417868	abstinent	acanthus	absenteeism	aboriginal	abhorred	abuilding	AAA	abusable	absurdum	June 03, 2014
56	13.082272099443344	9.782937139832276	10.661137617824112	6.330334043287852	5.796326778555772	11.942339339659185	9.244196289176765	11.057702911510928	9.357869896078185	absurdum	absinthe	abode	accipiter	aardvark	Abner	abominable	Ababa	abovementioned	December 08, 2014
57	10.110038041326078	7.089190186392132	10.559894755079377	7.352273614704056	7.911784403114238	13.701019280093613	11.282439836821283	8.561722530896873	11.587806860672348	acanthus	abide	Aarhus	accidental	abutted	access	abutting	aboveground	acerbity	May 31, 2014
58	12.110892094212556	8.910894449301663	9.54907834233397	12.058680453946014	11.303687900992946	10.16554907622628	11.482994686254552	11.280849101981284	9.853519925592192	Abelson	absenteeism	abdomen	accusatory	accompanist	aboveboard	abyss	accusatory	Ababa	March 11, 2014
59	11.953120830828174	12.366138562886228	10.459331495092941	11.669578490510501	8.42910956708073	8.578081337095625	9.618384663107976	10.092271766325243	10.126883659172695	accrual	aberrate	abutted	accretion	abalone	abroad	abscess	aberrant	accomplish	February 27, 2014
60	11.321183270790957	11.552744929689505	10.866070420937909	13.599378412474094	6.15576883438173	8.935385971748012	10.781189512131595	9.597443803318653	8.7234171473946	aback	abrade	Acapulco	about	abrade	absolute	abscissa	aching	Abelian	January 30, 2014
61	7.339884487434046	8.86667163425249	9.360400025796029	7.697370610748898	11.31237719330776	9.58298158018862	8.205977489489856	7.444503801639351	10.313487660869763	access	able	acacia	aberrant	acidulate	ablate	accordant	acerbity	abdominal	June 17, 2014
62	9.612156621336148	9.246648098247709	6.658622659357085	8.137890416335935	12.239787175139469	9.7282231241051	10.376947519377383	11.434580756606627	7.433643434963654	accelerate	absentminded	Achaean	abound	acetate	absentia	accouter	abscess	acknowledge	July 25, 2014
63	8.93127935883139	8.183574754645871	12.196605871975827	11.360941191520284	11.21483565493059	9.12961083068419	10.309631568988559	7.677659008564033	11.299023758249204	AAA	abet	absentee	abeyant	Abo	abbot	AAA	accordion	acidify	April 05, 2014
64	10.393340933479822	11.688061244851346	8.714954264117	10.74621784883048	14.042764655144314	11.104263729555177	11.676817067774754	9.108894163722919	3.9871867923238815	abscond	accordant	Abner	abominable	accelerometer	accelerate	abbot	abbot	abrogate	February 21, 2014
65	12.921239231673907	9.108753476360766	8.983770970249136	11.916658320244197	8.643000581643259	11.196407803851164	7.226395313537003	15.766073413221516	11.30062307566616	accelerate	abrogate	abnegation	abduct	accusatory	accuse	acetone	accipiter	accrual	August 27, 2014
66	9.083954689349193	11.627904868943563	8.717994204646335	7.79169580350198	8.72878292343352	10.331370695470795	8.805531945196165	8.139372137493343	7.929597180666229	abash	aborigine	acclamation	aborigine	aching	accentuate	aborigine	accusatory	abc	December 16, 2014
67	12.388490515301982	10.226425731429481	8.970639512201199	9.33314855789917	10.540795052722777	11.944773898612171	7.183325371588156	8.178646968149492	11.260246597154396	accustom	absurdum	accusation	accomplish	ablaze	Abyssinia	Ackley	Achilles	Abidjan	April 17, 2014
68	13.930357245663643	7.559377131898627	13.321667159274028	10.713889887545495	10.81558283925699	13.680549879625403	9.566915114971794	9.244374861634578	10.132302994238257	abut	acanthus	abed	abominate	absorb	abduct	accumulate	above	abhor	November 06, 2014
69	6.702557557033564	12.068824135445022	12.100996284566538	8.629215093268318	14.661500092401237	11.342220284226054	9.836625353448447	12.223257654328874	10.090736511615214	accept	abash	above	accord	Achilles	acerbity	absinthe	aback	absentee	December 11, 2014
70	10.04118301055588	10.24410890825982	9.038914066331007	8.583317748209243	9.90389894659719	11.23536694883599	9.47393005377689	9.219820013055177	6.131077799886867	acclaim	acculturate	abovementioned	abbas	Abidjan	Acapulco	abolition	abed	accumulate	November 19, 2014
71	13.788698418741147	10.487886929662581	10.214203121861862	13.108385376689093	10.261011870308852	11.43471323401929	8.901988453644027	11.045181316241901	13.153873668646646	ablution	abetting	Abner	accent	aboveground	accretion	accouter	accompanist	abovementioned	February 16, 2014
72	14.854112767471818	9.235247013983859	9.183937716261388	9.91440518990428	9.830283448426803	12.795066224587293	10.226981633422495	8.633606440948338	9.437493272729991	abuse	abuse	accede	acetaminophen	abject	accidental	abdominal	accommodate	Acapulco	December 11, 2014
73	8.810529320659988	7.704167473398376	10.310303656537014	11.649453107385526	13.924615367742895	9.056432128792109	12.38005819588403	10.9903814759772	14.727028283563063	Ababa	abuse	abovementioned	abandon	abscond	accompaniment	abusive	academic	abridgment	January 01, 2014
74	8.12565513609661	6.291244667083692	7.789345432550672	11.430124339789565	10.081719829165863	8.978880328976174	7.874975267052254	7.035669049088087	13.947537899873808	abstract	able	accipiter	absorbent	acknowledgeable	abase	able	abrasion	abode	February 10, 2014
75	10.576802613074543	10.163037120108715	10.271102081121104	13.284227461482343	14.744177190164123	11.260360838247017	10.521527763630075	12.756803489214548	14.4980283003078	abduct	abetting	accreditation	abutted	accretion	abort	abuilding	above	abode	April 15, 2014
76	10.572335649860106	8.482681869177615	6.380207659303729	8.636882860954742	12.422929824514338	11.752490133453255	9.696110018336963	7.143726284742463	5.351294316439537	abuilding	absorb	accessory	abash	acceptant	abscissae	absurdum	Abernathy	abate	June 24, 2014
77	9.463181152622578	11.719234343105054	12.713763940926961	10.013787155767794	11.1480936633728	6.377156481337673	12.100688544643898	12.730627283203638	8.953462993987722	abash	acanthus	abhor	Abelson	absorption	accelerometer	abode	accurate	Ackerman	March 18, 2014
78	12.067266833027603	10.261626630788824	9.45211480365699	11.624405920920134	8.695878840589485	10.025370816444575	11.1626933404939	11.474265938979055	10.059189146096621	abeyance	abacus	accordion	acclamation	abnormal	abide	abut	abode	acceptant	April 02, 2014
79	11.72486229523672	9.570962411058296	10.635585063282377	9.709961035907535	6.684598859342028	11.559687371068925	11.621810727049388	9.452237511082492	9.238995071769219	acetylene	abeyant	abhorred	acanthus	achromatic	abacus	absentminded	acerbity	accelerometer	December 30, 2014
80	10.156311829176571	10.384073956585619	10.599066935985515	7.891720118140183	9.856980902882437	12.175570319750621	11.260855880793713	6.6714206327303565	13.552012381647728	accession	accordion	abrasion	Abyssinia	abominable	acerbic	abdomen	Abe	achromatic	February 02, 2014
81	12.085930785362635	12.039286604579033	10.089233135463608	12.6247114965563	13.245483378190652	11.437979634817058	8.073539696503461	12.28054484312916	8.086616954903434	abstract	abrasive	abrupt	abstractor	achieve	abominable	abreast	abstinent	accentuate	February 24, 2014
82	7.400540059905934	9.181780842769914	8.564322701797547	7.742347460215517	5.410009238146338	8.723160061181611	8.539237091356439	7.55096960171693	5.604381401346044	Abernathy	abhorrent	abduct	Accra	accountant	accompany	accordion	accompaniment	abstruse	February 27, 2014
83	8.991825705401208	6.320662461116369	11.58791993549162	11.64788654108236	13.617441291260253	6.399814184291106	7.729238741109799	11.818497320906307	9.568061015936529	accomplish	abalone	aboveground	aching	Abernathy	AAA	abrasion	accompany	acanthus	April 27, 2014
84	9.368140189204576	9.056504857921622	5.596166838766112	12.3871422624327	7.170121201842543	12.915162894983876	11.610297325275791	11.829381560285073	7.885110817031846	abbey	accreditation	accost	accomplice	Aberdeen	abeyant	accretion	abetting	absentia	April 29, 2014
85	8.134485270926215	12.212598905419817	10.700957690658537	9.02722686533114	9.97671907899627	11.429654708231155	12.33200881224345	12.706469114582879	10.15241052888283	abstain	Acapulco	aborigine	acanthus	abovementioned	abandon	abysmal	abject	accommodate	February 02, 2014
86	8.325107422508191	11.003271774638385	13.960141223152089	12.011350137239539	11.948415652141787	9.167566649952674	11.22492608939659	10.244919907938124	11.87283813202835	Abyssinia	accompanist	abovementioned	aborigine	aboard	abrupt	accent	abscess	abscond	May 30, 2014
87	8.921315850078177	7.740881143767023	10.311742647747838	9.476185310582569	7.526852492019607	10.960033499865814	10.493783524114047	9.415938500371158	10.814054828168434	abut	abutting	abnormal	abrogate	acerbity	abide	Abyssinia	accord	accentuate	October 12, 2014
88	7.2577239767147885	9.494338102127314	11.377450289922798	5.973859967091224	8.943701620213162	8.682222486382713	7.789204906330196	8.958989294747065	8.65685611846981	aborigine	abrasion	able	abusable	acidify	aberrate	accretion	absolution	absentminded	August 01, 2014
89	7.942495764314122	9.029324390907657	11.550555768901615	13.368059145506134	10.982745776103403	10.20288920594358	4.70989707881531	13.214495976627633	11.11574014503297	acknowledge	aback	accuse	abscess	AC	abandon	absolution	accessible	ABA	April 28, 2014
90	9.965758877126932	10.011793653802542	9.769764497851298	11.935670382461133	10.583094888737314	7.87811271729389	6.031451444958682	9.913499367609528	9.863096217412634	abject	abusable	absorbent	acclaim	abeyance	accelerometer	accord	Abelian	absorbent	February 24, 2014
91	12.750334271642942	11.118534729522004	12.155107611440116	9.851363848372202	9.081690371568817	5.912110276434412	10.45354264139393	9.375620191536	11.698771837772457	acetone	accord	accord	accrue	abstention	absorptive	abrasive	absorption	abjure	January 06, 2014
92	9.972543738843838	8.713395069138475	12.051050271250842	6.876104250812663	8.298093674137718	9.49476176615023	8.786167585885005	9.130150849703893	6.810503766209424	Ackley	a	accession	aboveboard	abnormal	absentia	abridge	abet	abase	September 23, 2014
93	12.541763029036458	7.431607190096439	8.642538654940147	8.917275155273256	14.868176055443861	8.056612693067368	9.549682533596398	9.045396277757048	10.130348594613581	acculturate	acidic	abort	abase	accomplice	abstractor	abdominal	a	accentuate	August 25, 2014
94	7.5586602626268835	10.16185235883904	10.08806202867634	7.089506475902292	8.840074159116739	11.80928676444631	13.512985372111034	8.023157091418994	8.014515130971011	accession	ache	aboveground	accurate	Achaean	Abelson	accent	aardvark	abdominal	April 24, 2014
95	10.216654427934937	12.650725889084503	9.003939994759017	9.894249919081734	12.169486341912984	5.959536313531196	7.916389569609181	9.39039716505933	8.65163547184751	abroad	ablate	accuracy	accession	accessible	abbreviate	absolution	acclimate	abreact	March 23, 2014
96	14.208815214815022	12.019298129173547	10.956261670040684	14.564653896427439	9.426183950027587	9.281806351516988	7.04765225676854	10.296141402739767	8.351355761489794	Aberdeen	absorbent	absolve	achromatic	accretion	accountant	abase	abstractor	accompaniment	July 30, 2014
97	12.873145051695229	11.07598354363733	9.020097392945877	10.279015968326899	6.66014705293619	13.528952195862686	6.2403834317685725	7.231743008130637	12.444408800543282	abstinent	Ackerman	abscond	abed	acetone	acetaminophen	abstention	accommodate	abreast	July 04, 2014
98	9.99717202819053	4.787039972484708	11.538214353852315	12.576894109714255	14.534452074631464	7.4201958306078994	7.523581830122152	11.214956995220229	8.81787884975774	AAA	aborigine	absorptive	accuse	accomplish	above	abolition	abed	Abigail	February 21, 2014
99	5.226304922319703	12.000530271110414	14.814480259004707	12.247348324802786	10.519254385770068	10.09410468440391	6.113696052238037	7.111598301758088	7.105808883307005	accidental	accusatory	accord	Ababa	Abner	absentee	abscess	accidental	accede	September 26, 2014
100	9.533825188571873	14.50761830388226	8.987891418997677	14.634613475526812	10.53558237758847	9.02402636574742	9.355860976962425	12.765714459329383	10.147610271544577	accuracy	abusable	abuilding	abnormal	accreditation	acerbity	abetted	aboard	accusative	April 15, 2014
101	10.268213570968701	10.918745048591566	11.622073509076005	10.627601406604933	7.869904134803528	12.86003216877412	12.473100251981652	9.049696370867034	8.250440395263833	abstain	abnormal	accommodate	absentia	abdominal	acknowledge	accuracy	Acapulco	accidental	June 04, 2014
102	9.81781899907042	12.106381660122771	12.224156678708608	7.6161812324564835	6.336364167936049	11.611869049571236	10.71256910688382	8.344525960732385	11.027492922843809	abduct	absent	abject	abreast	acetone	aboriginal	Abram	accumulate	acclaim	February 22, 2014
103	11.302745577255775	7.5995380111375255	9.73285878409688	8.5743004268125	8.526748856187549	14.4332769031042	11.071876005093504	12.297532770830317	7.294233891621875	Abel	aching	accord	accuse	accent	ablaze	acceptant	abreast	abscess	February 24, 2014
104	10.945788942735668	11.510095138690938	11.267748048946533	9.274377668099039	6.812185096152462	14.484024146799442	12.108889189758845	13.000725210969007	10.615293119596478	abysmal	absentee	abscess	acclamation	acid	accolade	Abernathy	abscond	acknowledgeable	September 20, 2014
105	7.870772036682993	10.916312455156413	8.673720286971303	12.369273121701621	8.414459152557427	9.079254326371268	12.008790675972607	7.725501455152331	11.21687750603455	abrasive	a	accentuate	abeyant	accessible	abscissae	Abelson	abrogate	accompaniment	April 03, 2014
106	11.364045674368288	9.645162994915525	8.992669290537126	11.7208812530385	7.928299430369007	12.639823254337195	9.239967201381432	7.959663481194397	6.04357368731411	abrade	aborning	acknowledgeable	abhor	abstinent	abbreviate	aboard	abscissa	abolish	March 08, 2014
107	8.96306552443042	8.725210389778887	11.323790208318947	11.749672796421802	11.822226221044536	10.383884783582916	9.862736855419826	9.748496932621459	9.34115053174863	abstract	acacia	accomplice	accessible	accord	acidulous	Abernathy	accrual	abalone	August 05, 2014
108	11.79120212674313	11.706880975851524	8.5335971621014	6.553925520759094	9.305659902955107	12.720306919207202	7.051684153944741	10.136827845339486	5.75324637170283	aboard	abridge	Achaean	absent	abreact	accent	AAAS	absurd	Abel	June 18, 2014
109	10.53317872564865	8.67543992110847	11.009446121964267	9.699794202282792	8.1840562604267	10.180962301034015	9.006602370980845	9.342775044300549	11.273124573235835	abalone	abuse	academician	Aberdeen	abort	AAAS	acidic	abhorred	accompanist	November 27, 2014
110	9.537265414253683	11.182544294726569	8.615322883596185	8.50452826881506	9.773810966114656	12.658893096306299	10.083342191567512	9.437006329302655	10.80650600531054	Abramson	absolution	absurd	abscess	abstain	acknowledgeable	abroad	absurd	academy	August 28, 2014
111	8.262452566303445	9.714316008296457	12.33611324434036	12.32414207899612	9.754939886001663	11.143977851966893	6.409704206397791	11.2632403776053	14.179791345222622	abridgment	abeyance	abate	Achaean	abbas	abusable	able	about	Abram	November 05, 2014
112	7.917647591508332	8.418813350022633	9.560944367846952	12.094885666719714	9.136927535065606	13.654732875983793	11.024708475855114	11.541556884834254	11.96655614521608	accommodate	abetted	absorption	abbreviate	achromatic	Abe	absent	accusative	achromatic	April 06, 2014
113	9.615986049764539	9.482096735303092	8.769150353915089	10.325089684916025	11.629203145626237	11.469360495750188	13.08814016955917	13.922012923388023	13.059769963876235	academic	absurd	ablution	accident	account	accelerometer	abase	abreact	accordion	May 28, 2014
